DRUG_ID,REACTION_1,REACTION_2,N11,N10,N01,N00,odds_ratio,p_adj,significant
1112807,36110736,37219856,12,1153,30,77362,26.838508239375543,4.61578090993547e-12,True
1112807,36110736,36516959,105,1060,1894,75498,3.948561495088761,2.792422119787432e-27,True
1112807,36110736,37520628,7,1158,14,77378,33.410189982728845,4.7183329935507175e-08,True
1112807,36110736,43053715,21,1144,351,77041,4.029100173330942,6.710218435102322e-07,True
1112807,36110736,36315754,10,1155,74,77318,9.046215046215046,1.2553848499402645e-06,True
1112807,36110736,37320143,12,1153,120,77272,6.701821335646141,1.7674934519663772e-06,True
1112807,36110736,37219831,9,1156,232,77160,2.589338981028517,0.013588332758503886,True
1112807,36110736,36211097,12,1153,138,77254,5.8263132093970365,6.254593782533011e-06,True
1112807,36110736,37320122,12,1153,139,77253,5.784322411975016,6.674833274374461e-06,True
1112807,36110736,37521144,5,1160,75,77317,4.443505747126437,0.009120307078576452,True
1112807,36110736,37622476,13,1152,35,77357,24.941493055555554,1.1952945678441002e-12,True
1112807,36110736,37420549,10,1155,52,77340,12.877122877122877,8.005072691009467e-08,True
1112807,36110736,36111047,10,1155,115,77277,5.817955957086392,3.674303687899895e-05,True
1112807,36110736,37019322,16,1149,42,77350,25.64548883086742,1.9872651420448092e-15,True
1112807,36110736,36313371,7,1158,63,77329,7.419785070044138,0.00014552631064561455,True
1112807,36110736,37019320,58,1107,350,77042,11.53293586269196,1.0868317594237203e-36,True
1112807,36110736,37622529,102,1063,1460,75932,4.99044059846132,5.828719670211786e-34,True
1112807,36110736,36211137,8,1157,87,77305,6.143911622408329,0.00015623870759383002,True
1112807,36110736,36617300,6,1159,139,77253,2.877188844265399,0.02684416728055441,True
1112807,36110736,37019462,6,1159,7,77385,57.23037100949094,5.1463091532387976e-08,True
1112807,36110736,37019409,5,1160,16,77376,20.844827586206897,2.3837839271973993e-05,True
1112807,36110736,36718287,10,1155,161,77231,4.153209109730849,0.000427239514059928,True
1112807,36313985,37622528,5,529,59,77964,12.489827304475986,0.00013828822549861737,True
1112807,36313985,36718566,12,522,194,77829,9.222538215428369,7.017207640844385e-08,True
1112807,36313985,36718449,8,526,220,77803,5.378707224334601,0.0003145875447037035,True
1112807,36313985,37320120,5,529,258,77765,2.848910479037529,0.04206790843783126,True
1112807,36313985,36517076,10,524,132,77891,11.261132315521628,1.6520991403164117e-07,True
1112807,36313985,43053902,6,528,65,77958,13.629020979020979,1.925875153811631e-05,True
1112807,36313985,36617436,7,527,134,77889,7.720736922597638,0.00010079239083787036,True
1112807,36313985,36516876,24,510,916,77107,3.961315181094272,1.4357909211946072e-07,True
1112807,36313985,36718171,7,527,405,77618,2.545627474406728,0.02928371277085022,True
1112807,36313985,37019396,7,527,288,77735,3.5851847459413873,0.005959395975158811,True
1112807,36313985,36314073,55,479,102,77921,87.71654590855131,3.675285186011679e-76,True
1112807,36313985,37019449,7,527,130,77893,7.958706758137498,8.496888176231264e-05,True
1112807,36313985,42890501,16,518,323,77700,7.430340557275541,8.08543662487563e-09,True
1112807,36313985,36315381,33,501,829,77194,6.133455646005937,2.25632391046707e-14,True
1112807,36313985,36718207,5,529,85,77938,8.66651840320249,0.0006217634261949296,True
1112807,36313985,36315580,6,528,199,77824,4.444038373686615,0.00414350112829058,True
1112807,36313985,36919129,28,506,338,77685,12.718268353719859,1.134049299941128e-19,True
1112807,36313985,36718338,5,529,135,77888,5.453196107260379,0.003948414244932368,True
1112807,36313985,36314365,5,529,79,77944,9.32545284869948,0.00046075292436950274,True
1112807,36313985,36516812,42,492,1960,76063,3.312848432055749,8.376226429920024e-10,True
1112807,36313985,36516818,11,523,603,77420,2.700392238932806,0.004999819099717572,True
1112807,36313985,36315486,9,525,194,77829,6.877378497790869,2.4412905548567334e-05,True
1112807,36313985,36516827,19,515,259,77764,11.077077632417438,7.377978291431617e-13,True
1112807,36313985,37320254,6,528,218,77805,4.055723519599667,0.0062063217061575715,True
1112807,36313985,37622394,7,527,77,77946,13.445920303605313,4.219400826608908e-06,True
1112807,36313985,37622481,5,529,78,77945,9.44513111337308,0.0004373546909236316,True
1112807,36313985,37320205,7,527,397,77626,2.5971924156027892,0.026829730342558655,True
1112807,36313985,37219826,10,524,217,77806,6.842614415872234,9.143906930900195e-06,True
1112807,36313985,36516931,12,522,131,77892,13.668860226375362,1.470216972704081e-09,True
1112807,36313985,36718563,5,529,110,77913,6.694706994328922,0.0017603689832714157,True
1112807,36313985,36516842,6,528,50,77973,17.721136363636365,5.222476393794595e-06,True
1112807,36313985,37219952,7,527,171,77852,6.047294073260317,0.00039022853932703437,True
1112807,36313985,36718418,8,526,307,77716,3.850138095886848,0.0022694033758532306,True
1112807,36313985,36718433,10,524,307,77716,4.831041599323669,0.00013183257811005011,True
1112807,36313985,36516907,13,521,262,77761,7.405701015369738,1.9913744351292476e-07,True
1112807,36313985,37219942,8,526,227,77796,5.212375002093768,0.0003808971164754519,True
1112807,36313985,37219944,7,527,165,77858,6.2676786843769765,0.00032084851995333385,True
1112807,36313985,36718141,5,529,242,77781,3.0378931087815775,0.033853105074986234,True
1112807,36313985,36516738,11,523,122,77901,13.42994389242391,8.256476087632309e-09,True
1112807,36313985,42889454,5,529,63,77960,11.696222282233624,0.00018141064944349417,True
1112807,36313985,36516956,12,522,125,77898,14.32606896551724,9.221611957295239e-10,True
1112807,36313985,37219907,33,501,1542,76481,3.266971892790295,5.8770960865154514e-08,True
1112807,36313985,36314160,44,490,1024,76999,6.752144451530612,5.036936489357102e-20,True
1112807,36313985,36918942,46,488,1126,76897,6.437378068310864,4.2529003401024516e-20,True
1112807,36313985,36617295,9,525,300,77723,4.441314285714285,0.0004915257949276502,True
1112807,36313985,36517122,12,522,116,77907,15.43935790725327,4.380934300957262e-10,True
1112807,36313985,37420507,9,525,212,77811,6.29199460916442,4.570462486747823e-05,True
1112807,36313985,36918860,9,525,284,77739,4.692494969818913,0.00034119313980855595,True
1112807,36313985,36516973,11,523,342,77681,4.777269017029508,6.812805584049238e-05,True
1112807,36313985,36416551,18,516,525,77498,5.14936877076412,1.554675379078607e-07,True
1112807,36313985,37019410,8,526,264,77759,4.479721166032953,0.0009437013613795989,True
1112807,36313985,37622400,15,519,148,77875,15.20758475238244,3.5799248131249478e-12,True
1112807,36313985,36416606,19,515,1115,76908,2.5447376899299057,0.0005691787878180927,True
1112807,36313985,36718555,34,500,1256,76767,4.156175159235668,1.6128555166822653e-10,True
1112807,36313985,36718287,9,525,162,77861,8.23925925925926,6.685460559328128e-06,True
1112807,36313985,36517082,7,527,64,77959,16.179820920303605,1.4435816485560474e-06,True
1112807,36313985,36516958,12,522,361,77662,4.945521698984303,2.3973127081426656e-05,True
1112807,36313985,36516765,11,523,248,77775,6.595980077715414,4.5699615708705055e-06,True
1112807,36313985,37622408,5,529,79,77944,9.32545284869948,0.00046075292436950274,True
1112807,36313985,37320257,6,528,87,77936,10.179728317659352,8.155095974385653e-05,True
1112807,36313985,37320109,8,526,297,77726,3.980284466976482,0.0018771846909978965,True
1112807,36313985,36416550,15,519,236,77787,9.526183011658665,1.1716900828759478e-09,True
1112807,36313985,37622438,5,529,122,77901,6.03528153955809,0.002655192194608459,True
1112807,36313985,37019308,8,526,294,77729,4.021054809756603,0.0017702781217143156,True
1112807,36313985,36516728,7,527,348,77675,2.9647593186329035,0.014758632298447035,True
1112807,36313985,36516836,9,525,124,77899,10.769447004608296,9.451614520072156e-07,True
1112807,36313985,36314183,9,525,159,77864,8.395040431266846,5.8375690238861555e-06,True
1112807,36313985,36516848,32,502,1158,76865,4.231227077871588,3.5548558082351257e-10,True
1112807,36313985,36516959,58,476,1941,76082,4.776144151632832,4.276243578735167e-19,True
1112807,36313985,36516954,10,524,146,77877,10.179467740248876,3.773870144100576e-07,True
1112807,36313985,36416695,6,528,221,77802,4.000514191690662,0.006590710567676135,True
1112807,36313985,36718395,28,506,936,77087,4.557354481267525,9.34231733314121e-10,True
1112807,36313985,36516837,29,505,1162,76861,3.7984509466437175,1.912451729598652e-08,True
1112807,36313985,36416547,5,529,63,77960,11.696222282233624,0.00018141064944349417,True
1112807,36313985,37219804,25,509,716,77307,5.303078113509894,4.327470413547319e-10,True
1112807,36313985,36416540,5,529,31,77992,23.779498749923775,9.64527545212232e-06,True
1112807,36313985,37320141,5,529,81,77942,9.094961375994773,0.0005104703365040972,True
1112807,36313985,36718321,16,518,771,77252,3.0948925579275772,0.00021377865832899069,True
1112807,36313985,37219844,5,529,130,77893,5.663297949687363,0.0034075729971221663,True
1112807,36313985,37420588,6,528,120,77903,7.37717803030303,0.0003912476782026193,True
1112807,36313985,36416638,14,520,229,77794,9.146086664427276,6.538402966867067e-09,True
1112807,36313985,42890500,8,526,86,77937,13.783181536829074,7.417528491910576e-07,True
1112807,36313985,37622418,6,528,74,77949,11.970055282555283,3.666955696589002e-05,True
1112807,36313985,37622384,6,528,100,77923,8.854886363636364,0.00016142380592832812,True
1112807,36313985,36315262,10,524,141,77882,10.541118510096908,2.839493005499827e-07,True
1112807,36313985,36314009,37,497,46,77977,126.19845157903946,7.560665862192996e-56,True
1112807,36313985,37521654,5,529,37,77986,19.92183109385378,2.001194494629924e-05,True
1112807,36313985,37219863,12,522,589,77434,3.0222274261850397,0.0014821535515890884,True
1112807,36313985,36718265,17,517,879,77144,2.885836067449603,0.00029393458120408365,True
1112807,36313985,36315380,48,486,1668,76355,4.521123841667407,2.490236344244881e-15,True
1112807,36313985,37320158,14,520,1006,77017,2.0611676097262577,0.014375050251187162,True
1112807,36313985,36718401,8,526,132,77891,8.974651457541192,1.2386750799233939e-05,True
1112807,36313985,45885696,21,513,344,77679,9.2437270501836,1.0618873371615338e-12,True
1112807,36313985,36718132,37,497,2552,75471,2.201632207035315,4.5271030250805415e-05,True
1112807,36313985,37622545,6,528,53,77970,16.717409948542024,6.973694920949222e-06,True
1112807,36313985,37019401,7,527,273,77750,3.7829027392594754,0.004569111073507011,True
1112807,36313985,36718500,22,512,576,77447,5.777431911892361,1.0936990999016563e-09,True
1112807,36313985,36718229,7,527,236,77787,4.378067410671212,0.0021760374147079572,True
1112807,36313985,36516734,5,529,108,77915,6.818858083035777,0.0016362330339394747,True
1112807,36313985,36718180,7,527,197,77826,5.247420992303914,0.0008400742529784648,True
1112807,36313985,37622449,20,514,1601,76422,1.8573508288836986,0.011233130774318261,True
1112807,36313985,36416706,7,527,185,77838,5.5886558285040255,0.0005990450661375388,True
1112807,36313985,36313993,12,522,49,77974,36.58174994135585,8.22659954256784e-14,True
1112807,36313985,36416610,10,524,371,77652,3.99436225592066,0.0005261896621659103,True
1112807,36313985,36516796,5,529,26,77997,28.354296931801656,4.713654557529963e-06,True
1112807,36313985,37622529,119,415,1443,76580,15.217660663443796,1.9272584190357585e-84,True
1112807,36313985,36617934,6,528,149,77874,5.939139719341061,0.0010957240075348256,True
1112807,36313985,36516779,28,506,646,77377,6.628066912223596,3.535186306502592e-13,True
1112807,36313985,36918861,14,520,226,77797,9.2678522804629,5.628391576208575e-09,True
1112807,36313985,36718067,8,526,546,77477,2.1581637627265002,0.04497902201982096,True
1112807,36313985,36516751,10,524,86,77937,17.29473637493343,4.804481534833006e-09,True
1112807,36313985,36516824,26,508,532,77491,7.455027825469185,2.1244558335863148e-13,True
1112807,36313985,37220008,6,528,352,77671,2.5074573863636362,0.0444401616757936,True
1112807,36313985,36918858,44,490,1196,76827,5.76818647191318,1.125947391482846e-17,True
1112807,36313985,36516761,6,528,339,77684,2.604049342987396,0.03851429850288558,True
1112807,36313985,36516957,14,520,522,77501,3.9972516946654877,4.5387192192013936e-05,True
1112807,36313985,36718211,5,529,144,77879,5.11178061331653,0.0050690266762184934,True
1112807,36313985,36918904,6,528,135,77888,6.556228956228956,0.0006875946257245153,True
1112807,36313985,36718280,10,524,622,77401,2.3747882968017477,0.015693088923394636,True
1112807,36313985,36718005,32,502,1793,76230,2.7101410309681517,3.5163881479119002e-06,True
1112807,36313985,37320268,14,520,514,77509,4.059884765040407,3.896502258182648e-05,True
1112807,36313985,36919209,10,524,269,77754,5.5161894491898185,4.856000641701552e-05,True
1112807,36313985,36416542,19,515,11,78012,261.6466019417476,8.69431501904098e-33,True
1112807,36313985,37219829,8,526,145,77878,8.168663956994887,2.2764668857510116e-05,True
1112807,36313985,43053794,7,527,141,77882,7.336778500006729,0.00013411583950804617,True
1112807,36313985,36516781,12,522,369,77654,4.8378033205619415,2.9164209990574057e-05,True
1112807,36313985,36416634,6,528,128,77895,6.915394176136363,0.0005333732550465731,True
1112807,36313985,37019456,7,527,268,77755,3.8537270950749103,0.004165329801895423,True
1112807,36313985,37622460,8,526,507,77516,2.325346292588176,0.03186546532422716,True
1112807,36313985,37622403,8,526,167,77856,7.090548940142528,5.619884292331244e-05,True
1112807,36313985,36516930,7,527,117,77906,8.844483368202534,4.6771589296845015e-05,True
1112807,36313985,37219909,6,528,255,77768,3.4655971479500893,0.01219590577503299,True
1112807,36313985,37522220,50,484,1850,76173,4.25357382175564,6.073131848041076e-15,True
1112807,36313985,36516817,10,524,149,77874,9.974127772939188,4.459420845634282e-07,True
1112807,36313985,36718175,25,509,619,77404,6.141790263147037,2.681607061578636e-11,True
1112807,36313985,36416534,8,526,90,77933,13.169919729615547,1.002726842944323e-06,True
1112807,36313985,36718301,15,519,1084,76939,2.0513565684789796,0.01204901307229718,True
1112807,36313985,36416514,19,515,1292,76731,2.1910622501427754,0.0027587820183248312,True
1112807,36313985,36516951,37,497,1426,76597,3.9988726186008052,7.337432839740103e-11,True
1112807,36313985,42890537,5,529,47,77976,15.681132606684631,5.383960643886738e-05,True
1112807,36313985,36718298,6,528,296,77727,2.9839910933660936,0.022571333632089335,True
1112807,36313985,36416721,5,529,41,77982,17.977315689981097,3.0594567582885285e-05,True
1112807,36313985,36516955,5,529,125,77898,5.890207939508507,0.002921508185187202,True
1112807,36313985,36516904,12,522,207,77816,8.641901271586429,1.3150048721913637e-07,True
1112807,36313985,36919046,12,522,231,77792,7.741652983032293,3.775754634047718e-07,True
1112807,36313985,36516908,6,528,67,77956,13.221845318860245,2.2389613661691678e-05,True
1112807,36313985,36516895,5,529,77,77946,9.567917904401837,0.0004148763941923148,True
1501700,36312852,36315380,8,60,1558,56581,4.842190842961061,0.0007510861944038591,True
1501700,36312852,36313240,7,61,590,57549,11.19319255348708,1.3578975233138295e-05,True
1501700,36312852,37320212,5,63,1591,56548,2.820827471990263,0.04675050336311193,True
1501700,36312852,36313176,8,60,406,57733,18.959934318555007,9.312324554857509e-08,True
1119119,35104868,35809072,6,58,1563,94746,6.270831954464227,0.0009587883221146586,True
1119119,35104868,36110597,7,57,1470,94839,7.923057644110275,0.00010283454670879234,True
1119119,35104868,35708093,6,58,3321,92988,2.896551724137931,0.028513885705638484,True
1119119,35104868,35104883,7,57,56,96253,211.0811403508772,1.5619643444125701e-13,True
1119119,35104868,35809054,12,52,2984,93325,7.217338626520932,1.4319424751246975e-06,True
1119119,35809082,35809131,7,754,246,95366,3.599027409372237,0.005847199756712007,True
1119119,35809082,35809083,17,744,1001,94611,2.15965083303793,0.004943373453465589,True
1119119,35809082,36918860,5,756,212,95400,2.9761904761904763,0.03633339289092788,True
1119119,35809082,36718265,26,735,410,95202,8.213877551020408,2.6385406277839552e-14,True
1119119,35809082,37219942,5,756,214,95398,2.9483138011175396,0.03750190231843723,True
1119119,35809082,37219953,6,755,143,95469,5.3055527254202755,0.001862773933995153,True
1119119,35809082,36516973,14,747,882,94730,2.0129194024776353,0.0168545906449641,True
1119119,35809082,37219909,16,745,396,95216,5.163907531692766,6.933667634604298e-07,True
1119119,35809082,37219946,13,748,394,95218,4.200147941040745,5.208596597643499e-05,True
1119119,35809082,36110715,12,749,729,94883,2.0852604570153894,0.020449539077329187,True
1119119,35809082,36516812,88,673,5419,90193,2.1763126657704017,1.6416127167347556e-09,True
1119119,35809082,36316381,11,750,188,95424,7.444425531914893,1.6153567835166396e-06,True
1119119,35809082,36313240,10,751,304,95308,4.174609292872661,0.00038240440929307196,True
1119119,35809082,35809155,8,753,103,95509,9.851493701569128,6.896662768281392e-06,True
1119119,35809082,36313477,10,751,252,95360,5.038784266480671,9.623673492343365e-05,True
1119119,35809082,36516959,42,719,2720,92892,1.9949398674629797,0.00010155096913924167,True
1119119,35809082,36312077,8,753,384,95228,2.6346834882691454,0.01731310509727446,True
1119119,35809082,36718414,5,756,86,95526,7.346345514950166,0.0012271683468558384,True
1119119,35809082,36718321,12,749,368,95244,4.146572241249202,0.00011094341560700183,True
1119119,35809082,37622529,12,749,803,94809,1.8916180478080362,0.037366248104116234,True
1119119,35809082,36918858,18,743,756,94856,3.0396718579760305,0.00010798517364779713,True
1119119,35809082,35809112,8,753,88,95524,11.53253652058433,2.4718663234010272e-06,True
1119119,35809082,37220036,11,750,350,95262,3.9919314285714287,0.000283517594747637,True
1119119,35809082,36110552,22,739,1104,94508,2.5484595320742875,0.00021170672966476492,True
1119119,35809082,36110642,17,744,384,95228,5.666428651433692,9.736991448990895e-08,True
1119119,35809082,36110534,8,753,332,95280,3.0490087841405464,0.008166181769459996,True
1119119,35809082,36315486,7,754,231,95381,3.8333333333333335,0.004280141534614761,True
1119119,35809082,37019396,11,750,269,95343,5.198379182156134,3.4027289957835836e-05,True
1119119,35809082,35809130,7,754,168,95444,5.274314765694076,0.0008212390933444139,True
1119119,35809082,36315380,28,733,1338,94274,2.6914720714878553,1.3730126594781298e-05,True
1119119,35809082,36110933,32,729,993,94619,4.182650294171685,4.052161336408812e-10,True
1119119,35809082,36110015,5,756,125,95487,5.052222222222222,0.0053303139914461384,True
1119119,35809082,35809151,27,734,251,95361,13.975417132559679,5.832574632674441e-20,True
1119119,35809082,36516951,41,720,1700,93912,3.1457450980392156,4.0650495474530865e-09,True
1119119,35809082,35809086,30,731,354,95258,11.043381483456606,1.8816528403190584e-19,True
1119119,35809082,36110693,5,756,132,95480,4.783950617283951,0.006561381354697154,True
1119119,35809082,35809243,137,624,5036,90576,3.94878413881591,5.200230331291983e-34,True
1119119,35809082,36416606,17,744,514,95098,4.227506171289904,3.75399513096575e-06,True
1119119,35809082,36718317,10,751,372,95240,3.4090746388328106,0.0015757592864545523,True
1119119,35809082,36110540,6,755,67,95545,11.332806167836315,4.9186951204678025e-05,True
1119119,35809082,36718175,6,755,299,95313,2.5332919887483665,0.04272764995745944,True
1119119,35809082,37622449,7,754,265,95347,3.340318302387268,0.008400312368552603,True
1119119,35809082,36718136,9,752,180,95432,6.345212765957447,4.335869584520098e-05,True
1119119,35809082,35809170,14,747,887,94725,2.0014669727387564,0.017558531638321936,True
1119119,35809082,35809138,60,701,665,94947,12.220608582797936,1.1595606175425252e-39,True
1119119,35809082,36111047,20,741,318,95294,8.08816914080072,3.0650394174027104e-11,True
1119119,35809082,36110597,29,732,1448,94164,2.5763404582918215,2.0509217579449296e-05,True
1119119,35809082,37219907,94,667,2470,93142,5.3143557775767984,3.379229431319616e-33,True
1119119,35809082,36718132,130,631,3708,91904,5.106327689990546,7.382562415698317e-43,True
1119119,35809082,37320158,21,740,1006,94606,2.668752350760303,0.000164022258736639,True
1119119,35809082,36516837,42,719,703,94909,7.886285084586819,1.392570805605853e-21,True
1119119,35809082,43053888,6,755,268,95344,2.8272412770584165,0.027975503816686016,True
1119119,35809082,37019401,7,754,185,95427,4.7887948956914475,0.0013683256443437273,True
1119119,35809082,36110697,59,702,3345,92267,2.318276204225382,7.59228147920825e-08,True
1119119,35809082,36918942,12,749,704,94908,2.159879839786382,0.016295619029372974,True
1119119,35809082,37320212,32,729,2425,93187,1.68680949754642,0.006346877188245862,True
1119119,35809082,37320120,6,755,290,95322,2.6121580269467914,0.03803063405721446,True
1119119,35809082,37219959,26,735,766,94846,4.380021669242109,6.840546630212826e-09,True
1119119,35809082,36516848,14,747,870,94742,2.0409423133145608,0.015258958156279655,True
1119119,35809082,37219944,6,755,171,95441,4.435505983501801,0.004192107536183235,True
1119119,35809082,36311983,5,756,214,95398,2.9483138011175396,0.03750190231843723,True
1119119,35809082,36416514,50,711,710,94902,9.399774172460926,1.5786844858428786e-28,True
1119119,35809082,36516876,8,753,477,95135,2.1189316806846685,0.0487050249473715,True
1119119,35809082,36718555,12,749,688,94924,2.210482193312013,0.01398604060818145,True
1119119,35809082,37219863,10,751,162,95450,7.84550640298532,3.1290928887942444e-06,True
1119119,35809082,35809133,20,741,235,95377,10.954374479570449,2.235193465207669e-13,True
1119119,35809082,35809181,10,751,589,95023,2.1481940321789397,0.02758573425309142,True
1119119,35809082,35809142,21,740,1510,94102,1.7685179881868625,0.01490612553575102,True
1119119,35809082,36110736,27,734,1123,94489,3.0950609136193683,1.92873577962922e-06,True
1119119,35809082,36718422,6,755,240,95372,3.1580132450331124,0.01793715114925289,True
1119119,35809082,36315272,7,754,61,95551,14.54226638257164,2.7795476243966255e-06,True
1119119,35809082,36314117,6,755,57,95555,13.322411990240502,2.2222979589733902e-05,True
1119119,35809082,36009711,15,746,908,94704,2.0971761287808106,0.00998958260404183,True
1119119,35809082,37220054,7,754,109,95503,8.134244275180688,7.62146522134116e-05,True
1119119,35809082,35809134,74,687,484,95128,21.170834987428872,1.0659494875047914e-63,True
1119119,35809082,36918861,9,752,419,95193,2.719040395064236,0.010053695088101484,True
1119119,35809082,36110719,12,749,171,95441,8.942074813201227,9.587126390916428e-08,True
1119119,35809082,35809084,17,744,153,95459,14.256123058542414,3.435238370385933e-13,True
1119119,35809082,35809146,9,752,549,95063,2.072353505406348,0.042387915302475876,True
1119119,35809082,36516765,6,755,129,95483,5.882211612505776,0.0011545191438012002,True
1119119,35809082,37220008,21,740,769,94843,3.4999876990124066,4.526809896887053e-06,True
1119119,35809082,37019456,7,754,366,95246,2.415974547404734,0.03661161399132933,True
1119119,35809082,36313276,5,756,69,95543,9.157944176060118,0.0005043180468501899,True
722424,36211385,36918942,34,839,1401,50954,1.473862956733612,0.027702115526395385,True
722424,36211385,36211475,6,867,130,52225,2.780143731700825,0.030963489974414424,True
722424,36211385,36718395,48,825,1743,50612,1.6894424451050958,0.0011032929267456412,True
722424,36211385,36918861,37,836,1154,51201,1.9636680818953007,0.00033566366288519757,True
722424,36211385,36516858,5,868,75,52280,4.0153609831029184,0.01335525008095321,True
722424,36211385,36315380,24,849,674,51681,2.167577146092628,0.0010033105678176268,True
722424,36211385,36718280,51,822,1505,50850,2.0962970148167908,6.9498705841871834e-06,True
722424,36211385,36516959,98,775,1594,50761,4.026857165985349,9.046609479215892e-26,True
722424,36211385,36516972,17,856,566,51789,1.8171728971962617,0.021811024279535015,True
722424,36211385,37622492,10,863,197,52158,3.067919134644229,0.0033847214004812842,True
722424,36211385,36718372,14,859,389,51966,2.177231251739483,0.009803270182126773,True
722424,36211385,36718132,69,804,2683,49672,1.5888540895967422,0.000577303961646514,True
722424,36211385,36718098,7,866,117,52238,3.6089496851621563,0.006139349080448805,True
722424,36211385,36718406,9,864,195,52160,2.786324786324786,0.009176868179649286,True
722424,36211385,37220014,5,868,67,52288,4.495494875851159,0.008874006680181666,True
722424,36211385,36516951,25,848,864,51491,1.7569594579839274,0.009483918401961989,True
722424,36211385,36516779,16,857,349,52006,2.7820644414947857,0.0006551226001612609,True
722424,36211385,43053893,7,866,20,52335,21.151558891454965,5.465199622558164e-07,True
722424,36211385,36516876,35,838,1338,51017,1.592512423700818,0.01003023154509269,True
722424,36211385,43053808,79,794,1414,50941,3.5844674877707274,1.4910980498890292e-18,True
722424,36211385,36516812,25,848,761,51594,1.998751022735725,0.002191751129436397,True
722424,36211385,36918858,47,826,1910,50445,1.5028047868362004,0.008767547844504923,True
722424,36211385,36516781,8,865,222,52133,2.171868978805395,0.04471067490720226,True
722424,36211385,36313176,7,866,78,52277,5.417466098182033,0.0007971834855343696,True
722424,36211385,36211460,11,862,160,52195,4.1628842807424595,0.000228196742360746,True
722424,36211385,36919209,7,866,124,52231,3.4047623482082994,0.008108529523541593,True
722424,36211385,36516837,19,854,530,51825,2.17550041977818,0.003021332217996787,True
722424,36211385,36516955,5,868,33,52322,9.133151794442117,0.0006020471558266527,True
722424,36211385,36718067,7,866,89,52266,4.746892596725225,0.0015745897761741798,True
722424,36211385,36718379,32,841,898,51457,2.1803293883355535,0.00015539597130529703,True
722424,36211385,37320187,6,867,55,52300,6.580685750235923,0.0007760154487852972,True
722424,36211385,36718317,14,859,380,51975,2.229183260829606,0.008212499707838404,True
722424,36211385,37320120,9,864,109,52246,4.992928134556575,0.0002549177581207315,True
722424,36211385,36516761,6,867,90,52265,4.018838908112264,0.006915721880982988,True
722424,36211385,37622517,7,866,43,52312,9.833610827649176,3.305691165127497e-05,True
722424,36211385,36416514,11,862,348,52007,1.9070758994052857,0.043911230476583026,True
722424,36211385,36718175,60,813,2823,49532,1.2948983900040913,0.043785793179230446,True
722424,36211385,36718171,13,860,442,51913,1.7754103967168262,0.04725453244128896,True
722424,36211385,36516818,8,865,154,52201,3.1349598378500114,0.0074392426745659,True
722424,36211385,37622518,51,822,319,52036,10.120723977758963,7.878825339544054e-30,True
722424,36211385,36516957,9,864,160,52195,3.3981119791666665,0.0028908951381013473,True
722424,36211385,36516970,15,858,48,52307,19.05120920745921,5.809215293179489e-13,True
722424,36211385,36718285,15,858,533,51822,1.699773022474711,0.046840763606873725,True
722424,36211385,36211390,5,868,29,52326,10.393691403146352,0.000364475229996401,True
722424,36211385,36516958,9,864,228,52127,2.381533260233918,0.02152705308500271,True
722424,36211385,37320158,16,857,320,52035,3.0358809801633604,0.00027730878368558434,True
722424,36211385,42889310,14,859,347,52008,2.442730472065568,0.004027510077772501,True
722424,36211385,36918904,8,865,128,52227,3.7736271676300577,0.0027368929105082546,True
722424,36211385,37320136,5,868,82,52273,3.6720945262448015,0.018335150708316726,True
722424,36211385,37019410,5,868,99,52256,3.040543685704976,0.035052774007744286,True
1501700,37320170,37320199,12,208,291,57696,11.438540840602696,8.559629161288402e-09,True
1501700,37320170,37522220,11,209,1520,56467,1.9552285318559557,0.03913773839925735,True
1501700,37320170,43053854,8,212,86,57901,25.40631856077227,1.0798156743170343e-08,True
1501700,37320170,37320213,9,211,205,57782,12.02261010287828,4.0149362676026215e-07,True
1501700,37320170,37622449,8,212,861,57126,2.5037144171980805,0.02292698399116975,True
1501700,37320170,37622529,14,206,1208,56779,3.194343535009323,0.00042447368836588765,True
1501700,37320170,37320215,12,208,89,57898,37.53111495246327,4.275291245744793e-14,True
1501700,37320170,37320254,5,215,132,57855,10.19291754756871,0.0003077910970090089,True
1501700,37320170,37320197,50,170,1467,56520,11.33164922410682,1.3128166211367264e-30,True
1501700,37320170,37320198,6,214,199,57788,8.141830648569952,0.00023824054624406351,True
1501700,37320170,37320268,21,199,1067,56920,5.629459386906416,5.251322362430665e-09,True
1501700,37320170,37320326,7,213,50,57937,38.080657276995304,8.06197452108129e-09,True
1501700,37320170,37320212,41,179,1555,56432,8.312389301047261,4.671807515260771e-21,True
1501700,37320170,37320187,5,215,112,57875,12.017234219269103,0.00015392736461518501,True
1501700,37320170,37622518,5,215,414,57573,3.2340748230535894,0.02745358151686236,True
1501700,37320170,37320205,14,206,382,57605,10.248436944034971,1.8884358480352645e-09,True
1112807,37320198,37522220,12,245,1888,76412,1.9823244552058112,0.02928773448433722,True
1112807,37320198,37320268,7,250,521,77779,4.180061420345489,0.0027591834933434383,True
1112807,37320198,37320212,21,236,1576,76724,4.3319388281854945,2.618121174984461e-07,True
1112807,37320198,37320213,9,248,183,78117,15.491208355367531,5.5569886520648896e-08,True
1119119,35104161,35809148,6,30,82,96255,234.76829268292684,5.394809691200332e-12,True
1119119,35104161,35205230,5,31,76,96261,204.28904923599322,5.863351021554616e-10,True
1119119,35104161,37622449,5,31,267,96070,58.03431194877371,1.727541955701248e-07,True
